,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,,[,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,,[,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173869,278.189356,0.002,0.2507123288,952.6617749,,[,1,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173869,278.189356,0.002,0.2507123288,952.6617749,,[,1,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,,[,1,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,,[,1,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,,[,1,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,,[,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142380,205.5944,0,0.2495705521,788.7981947,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173216,271.029376,0,0.2497707282,984.4640771,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173216,271.029376,0,0.2497707282,984.4640771,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207687,306.942124,0,0.2506783343,1216.014038,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207687,306.942124,0,0.2506783343,1216.014038,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243636,366.462016,0,0.2497549974,1457.052213,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243636,366.462016,0,0.2497549974,1457.052213,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,143132,204.846304,0.002,0.2508886941,772.729303,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,143132,204.846304,0.002,0.2508886941,772.729303,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,143132,204.846304,0.002,0.2508886941,772.729303,[,1,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,143132,204.846304,0.002,0.2508886941,772.729303,[,1,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,[,1,3,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,[,1,3,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,[,1,6,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,143132,204.846304,0.002,0.2508886941,772.729303,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,143132,204.846304,0.002,0.2508886941,772.729303,,[,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,,[,1,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173793,263.086604,0,0.2506027397,965.4608403,,[,1,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,,[,1,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207099,291.466796,0,0.249968618,1184.180618,,[,1,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,,[,1,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243732,347.208704,0,0.2498534085,1422.708977,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142692,228.524544,0,0.2501174408,764.3144473,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173790,284.3236,0,0.2505984138,958.3207239,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173790,284.3236,0,0.2505984138,958.3207239,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207025,312.6995,0,0.2498792999,1213.093533,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207025,312.6995,0,0.2498792999,1213.093533,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244308,369.860544,0,0.2504438749,1481.446566,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244308,369.860544,0,0.2504438749,1481.446566,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142629,197.823436,0,0.2500070114,755.8326341,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142629,197.823436,0,0.2500070114,755.8326341,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173423,323.490284,0.002,0.2500692141,938.9702162,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173423,323.490284,0.002,0.2500692141,938.9702162,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,208097,272.756364,0,0.2511732046,1162.485804,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,208097,272.756364,0,0.2511732046,1162.485804,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243891,389.590476,0,0.2500164018,1401.751926,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243891,389.590476,0,0.2500164018,1401.751926,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142550,231.526,0.002,0.2498685364,689.7971389,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142550,231.526,0.002,0.2498685364,689.7971389,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142550,231.526,0.002,0.2498685364,689.7971389,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142550,231.526,0.002,0.2498685364,689.7971389,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142550,231.526,0.002,0.2498685364,689.7971389,,[,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142550,231.526,0.002,0.2498685364,689.7971389,,[,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,,[,1,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173780,287.2344,0,0.2505839942,834.4240965,,[,1,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,,[,1,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206566,296.702576,0,0.2493252867,1085.063409,,[,1,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,,[,1,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243470,327.9924,0,0.2495848283,1413.305732,,[,1,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142847,218.480364,0.002,0.2503891323,674.4407815,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142847,218.480364,0.002,0.2503891323,674.4407815,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173778,228.630864,0,0.2505811103,824.1121926,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173778,228.630864,0,0.2505811103,824.1121926,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207589,294.674316,0,0.2505600483,1085.012148,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207589,294.674316,0,0.2505600483,1085.012148,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243742,326.169744,0,0.2498636597,1412.474306,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243742,326.169744,0,0.2498636597,1412.474306,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142799,221.496396,0,0.2503049956,808.6165003,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142799,221.496396,0,0.2503049956,808.6165003,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173085,254.0251,0,0.2495818313,970.7693236,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173085,254.0251,0,0.2495818313,970.7693236,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207601,340.633196,0,0.2505745323,1198.890776,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207601,340.633196,0,0.2505745323,1198.890776,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243683,332.576044,0,0.2498031779,1443.594849,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243683,332.576044,0,0.2498031779,1443.594849,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,172700,281.056,0.002,0.2490266763,967.474031,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,172700,281.056,0.002,0.2490266763,967.474031,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243493,374.501804,0,0.2496084059,1426.777747,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243493,374.501804,0,0.2496084059,1426.777747,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,[,1,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,[,1,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,172700,281.056,0.002,0.2490266763,967.474031,[,1,3,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,172700,281.056,0.002,0.2490266763,967.474031,[,1,3,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,[,1,6,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243493,374.501804,0,0.2496084059,1426.777747,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243493,374.501804,0,0.2496084059,1426.777747,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142749,227.085996,0,0.2502173532,775.8164465,,[,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,172700,281.056,0.002,0.2490266763,967.474031,,[,1,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,172700,281.056,0.002,0.2490266763,967.474031,,[,1,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,,[,1,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207234,318.688976,0,0.2501315631,1190.795156,,[,1,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243493,374.501804,0,0.2496084059,1426.777747,,[,1,500,8
